ANATOMY_ID,Previous Anatomy ID,Current Anatomy ID,Body part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4
7030017000000000000000,9071600,7030017000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Cytotrophoblast (layer of Langhans: in contact with syncytiotrophoblast,in contact with extraembryonic somatic mesoderm,inside of endometrium),NA,NA,NA,NA,NA
7030018000000000000000,9071700,7030018000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Cytotrophoblast (layer of Langhans: in contact with syncytiotrophoblast,in contact with extraembryonic somatic mesoderm and primary chorionic villi,inside of endometrium),NA,NA,NA,NA,NA
7030019000000000000000,9071800,7030019000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Cytotrophoblast (layer of Langhans: in contact with syncytiotrophoblast,in contact with connecting stalk,inside of endometrium),NA,NA,NA,NA,NA
7030021000000000000000,9071900,7030021000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Cytotrophoblast (layer of Langhans: in contact with syncytiotrophoblast,in contact with connecting stalk and primary chorionic villi,inside of endometrium),NA,NA,NA,NA,NA
7030022000000000000000,9072000,7030022000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Amnion,NA,NA,NA,NA,NA,NA,NA
7030023000000000000000,9072100,7030023000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Epiblast,NA,NA,NA,NA,NA,NA,NA
7030023000100000000000,9072101,7030023000100000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Epiblast,NA,Inner epiblast,NA,NA,NA,NA,NA
7030023000200000000000,9072102,7030023000200000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Epiblast,NA,Outer epiblast,NA,NA,NA,NA,NA
7030024000000000000000,9072200,7030024000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Primitive endoderm (hypoblast),NA,NA,NA,NA,NA,NA,NA
7030025000000000000000,9072300,7030025000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Trophectoderm,NA,NA,NA,NA,NA,NA,NA
7030025000100000000000,9072301,7030025000100000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Trophectoderm,NA,Mural,NA,NA,NA,NA,NA
7030026000000000000000,9072400,7030026000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Extraembryonic endoderm,NA,NA,NA,NA,NA,NA,NA
7030027000000000000000,9072500,7030027000000000000000,Embryo,Blastocyst (bilaminar embryonic disc),NA,Extraembryonic ectoderm,NA,NA,NA,NA,NA,NA,NA
7040000000000000000000,9080000,7040000000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,NA,NA,NA,NA,NA,NA,NA,NA
7040001000000000000000,9080100,7040001000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Amnion,NA,NA,NA,NA,NA,NA,NA
7040002000000000000000,9080200,7040002000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic mesoderm,NA,NA,NA,NA,NA,NA,NA
7040003000000000000000,9080300,7040003000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Mesenchyme,NA,NA,NA,NA,NA,NA,NA
7040004000000000000000,9080400,7040004000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,NA,NA,NA,NA,NA,NA
7040004000100000000000,9080401,7040004000100000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Neural folds,NA,NA,NA,NA,NA
7040004000101000000000,9080402,7040004000101000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Neural folds,Neural ectderm,NA,NA,NA,NA
7040004000200000000000,9080403,7040004000200000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Neural groove,NA,NA,NA,NA,NA
7040004000201000000000,9080404,7040004000201000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Neural groove,Neural ectderm,NA,NA,NA,NA
7040004000300000000000,9080405,7040004000300000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Surface ectoderm,NA,NA,NA,NA,NA
7040004000400000000000,9080406,7040004000400000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Neural plate border,NA,NA,NA,NA,NA
7040004000500000000000,9080407,7040004000500000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Preplacodal ectoderm,NA,NA,NA,NA,NA
7040004000501000000000,9080408,7040004000501000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Preplacodal ectoderm,Ocular surface ectoderm,NA,NA,NA,NA
7040004000600000000000,9080409,7040004000600000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Limb surface ectoderm,NA,NA,NA,NA,NA
7040004000601000000000,9080410,7040004000601000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic ectoderm,NA,Limb surface ectoderm,Apical ectodermal ridge,NA,NA,NA,NA
7040005000000000000000,9080500,7040005000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Embryonic endoderm,NA,NA,NA,NA,NA,NA,NA
7040006000000000000000,9080600,7040006000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Primitive streak,NA,NA,NA,NA,NA,NA,NA
7040006000100000000000,9080601,7040006000100000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Primitive streak,NA,Anterior,NA,NA,NA,NA,NA
7040006000200000000000,9080602,7040006000200000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Primitive streak,NA,Posterior,NA,NA,NA,NA,NA
7040006000300000000000,9080603,7040006000300000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Primitive streak,NA,Primitive pit,NA,NA,NA,NA,NA
7040006000400000000000,9080604,7040006000400000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Primitive streak,NA,Primitive knot (primitive node),NA,NA,NA,NA,NA
7040006000500000000000,9080605,7040006000500000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Primitive streak,NA,Primitive groove,NA,NA,NA,NA,NA
7040007000000000000000,9080700,7040007000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Notochodal process,NA,NA,NA,NA,NA,NA,NA
7040008000000000000000,9080800,7040008000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Notochode,NA,NA,NA,NA,NA,NA,NA
7040009000000000000000,9080900,7040009000000000000000,Embryo,Gastrula (trilaminar embryonic disc),NA,Definitive endoderm,NA,NA,NA,NA,NA,NA,NA
7100001000000000000000,9170000,7100001000000000000000,Embryo,NA,NA,Skin,NA,NA,NA,NA,NA,NA,NA
7100001000001000000000,9170001,7100001000001000000000,Embryo,NA,NA,Skin,NA,NA,Dorsal subectodermal mesenchyme,NA,NA,NA,NA
7100001000002000000000,9170002,7100001000002000000000,Embryo,NA,NA,Skin,NA,NA,Ventral subectodermal mesenchyme,NA,NA,NA,NA
7100001000100000000000,9170100,7100001000100000000000,Embryo,NA,NA,Skin,NA,Epidermis,NA,NA,NA,NA,NA
7100001000101000000000,9170101,7100001000101000000000,Embryo,NA,NA,Skin,NA,Epidermis,Stratified epidermis,NA,NA,NA,NA
7100001000101010000000,9170102,7100001000101010000000,Embryo,NA,NA,Skin,NA,Epidermis,Stratified epidermis,Stratum spinosum (outer root sheath),NA,NA,NA
7100001000102000000000,9170103,7100001000102000000000,Embryo,NA,NA,Skin,NA,Epidermis,Placode,NA,NA,NA,NA
7100001000103010000000,9170104,7100001000103010000000,Embryo,NA,NA,Skin,NA,Epidermis,Hair placode,Dermal condensate,NA,NA,NA
7100001000104000000000,9170105,7100001000104000000000,Embryo,NA,NA,Skin,NA,Epidermis,Hair germ,NA,NA,NA,NA
7100001000104010000000,9170106,7100001000104010000000,Embryo,NA,NA,Skin,NA,Epidermis,Hair germ,Dermal condensate,NA,NA,NA
7100001000105000000000,9170107,7100001000105000000000,Embryo,NA,NA,Skin,NA,Epidermis,Hair peg,NA,NA,NA,NA
7100001000105010000000,9170108,7100001000105010000000,Embryo,NA,NA,Skin,NA,Epidermis,Hair peg,Bulge,NA,NA,NA
7100001000105020000000,9170109,7100001000105020000000,Embryo,NA,NA,Skin,NA,Epidermis,Hair peg,Dermal papilla,NA,NA,NA
7100001000106000000000,9170110,7100001000106000000000,Embryo,NA,NA,Skin,NA,Epidermis,Bulbous peg,NA,NA,NA,NA
7100001000106010000000,9170111,7100001000106010000000,Embryo,NA,NA,Skin,NA,Epidermis,Bulbous peg,Sebaceous gland,NA,NA,NA
7100001000106020000000,9170112,7100001000106020000000,Embryo,NA,NA,Skin,NA,Epidermis,Bulbous peg,Bulge,NA,NA,NA
7100001000106030000000,9170113,7100001000106030000000,Embryo,NA,NA,Skin,NA,Epidermis,Bulbous peg,Inner root sheeth,NA,NA,NA
7100001000106040000000,9170114,7100001000106040000000,Embryo,NA,NA,Skin,NA,Epidermis,Bulbous peg,Outer root sheeth,NA,NA,NA
7100001000107000000000,9170115,7100001000107000000000,Embryo,NA,NA,Skin,NA,Epidermis,Corneal layer,NA,NA,NA,NA
7100001000108000000000,9170116,7100001000108000000000,Embryo,NA,NA,Skin,NA,Epidermis,Granular layer,NA,NA,NA,NA
7100001000109000000000,9170117,7100001000109000000000,Embryo,NA,NA,Skin,NA,Epidermis,Spinous layer,NA,NA,NA,NA
7100001000111000000000,9170118,7100001000111000000000,Embryo,NA,NA,Skin,NA,Epidermis,Basal layer,NA,NA,NA,NA
7100100000000000000000,9140000,7100100000000000000000,Embryo,NA,Facial primordia,NA,NA,NA,NA,NA,NA,NA,NA
7100101000000000000000,9140100,7100101000000000000000,Embryo,NA,Facial primordia,Single front nasal prominence,NA,NA,NA,NA,NA,NA,NA
7100102000000000000000,9140200,7100102000000000000000,Embryo,NA,Facial primordia,Paired maxillary prominence,NA,NA,NA,NA,NA,NA,NA
7100103000000000000000,9140300,7100103000000000000000,Embryo,NA,Facial primordia,Paired mandibular prominence,NA,NA,NA,NA,NA,NA,NA
7100200000000000000000,9180000,7100200000000000000000,Embryo,NA,Aorta-gonad-mesonephros region,NA,NA,NA,NA,NA,NA,NA,NA
7100300000000000000000,9190000,7100300000000000000000,Embryo,NA,Mesonephros,NA,NA,NA,NA,NA,NA,NA,NA
7100400000000000000000,9200000,7100400000000000000000,Embryo,NA,Primordium of the gonadal ridge,NA,NA,NA,NA,NA,NA,NA,NA
7100400010000000000000,9200100,7100400010000000000000,Embryo,NA,Primordium of the gonadal ridge,NA,Primitive gonad,NA,NA,NA,NA,NA,NA
7100400010100000000000,9200101,7100400010100000000000,Embryo,NA,Primordium of the gonadal ridge,NA,Primitive gonad,Coelomic epithelium,NA,NA,NA,NA,NA
7100400010101000000000,9200102,7100400010101000000000,Embryo,NA,Primordium of the gonadal ridge,NA,Primitive gonad,Coelomic epithelium,Mesenchymal,NA,NA,NA,NA
7100400020000000000000,9200200,7100400020000000000000,Embryo,NA,Primordium of the gonadal ridge,NA,Müllerian (paramesonephric) duct,NA,NA,NA,NA,NA,NA
7100400030000000000000,9200300,7100400030000000000000,Embryo,NA,Primordium of the gonadal ridge,NA,Wolffian (mesonephric) duct,NA,NA,NA,NA,NA,NA
7110000000000000000000,9090000,7110000000000000000000,Embryo,Neurula,NA,NA,NA,NA,NA,NA,NA,NA,NA
7110001000000000000000,9090100,7110001000000000000000,Embryo,Neurula,NA,Neural plate,NA,NA,NA,NA,NA,NA,NA
7110001000100000000000,9090101,7110001000100000000000,Embryo,Neurula,NA,Neural plate,NA,Cranial,NA,NA,NA,NA,NA
7110001000200000000000,9090102,7110001000200000000000,Embryo,Neurula,NA,Neural plate,NA,Spinal,NA,NA,NA,NA,NA
7110001000300000000000,9090103,7110001000300000000000,Embryo,Neurula,NA,Neural plate,NA,Neural plate border,NA,NA,NA,NA,NA
7110001010000000000000,9090200,7110001010000000000000,Embryo,Neurula,NA,Neural plate,Neural fold,NA,NA,NA,NA,NA,NA
7110001010100000000000,9090201,7110001010100000000000,Embryo,Neurula,NA,Neural plate,Neural fold,Anterior part,NA,NA,NA,NA,NA
7110001010101000000000,9090202,7110001010101000000000,Embryo,Neurula,NA,Neural plate,Neural fold,Anterior part,Medial hinge point,NA,NA,NA,NA
7110001010102000000000,9090203,7110001010102000000000,Embryo,Neurula,NA,Neural plate,Neural fold,Anterior part,Dorsolateral hinge point,NA,NA,NA,NA
7110001010200000000000,9090204,7110001010200000000000,Embryo,Neurula,NA,Neural plate,Neural fold,Posterior part,NA,NA,NA,NA,NA
7110001010201000000000,9090205,7110001010201000000000,Embryo,Neurula,NA,Neural plate,Neural fold,Posterior part,Medial hinge point,NA,NA,NA,NA
7110001010202000000000,9090206,7110001010202000000000,Embryo,Neurula,NA,Neural plate,Neural fold,Posterior part,Dorsolateral hinge point,NA,NA,NA,NA
7110002000000000000000,9090300,7110002000000000000000,Embryo,Neurula,NA,Neural tube,NA,NA,NA,NA,NA,NA,NA
7110002000100000000000,9090301,7110002000100000000000,Embryo,Neurula,NA,Neural tube,NA,Prosencephalon (forebrain),NA,NA,NA,NA,NA
7110002000101000000000,9090302,7110002000101000000000,Embryo,Neurula,NA,Neural tube,NA,Prosencephalon (forebrain),White matter,NA,NA,NA,NA
7110002000102000000000,9090304,7110002000102000000000,Embryo,Neurula,NA,Neural tube,NA,Prosencephalon (forebrain),Medial hinge point,NA,NA,NA,NA
7110002000103000000000,9090305,7110002000103000000000,Embryo,Neurula,NA,Neural tube,NA,Prosencephalon (forebrain),Dorsolateral hinge point,NA,NA,NA,NA
7110002000200000000000,9090303,7110002000200000000000,Embryo,Neurula,NA,Neural tube,NA,Primitive spinal cord,NA,NA,NA,NA,NA
7110002000201000000000,9090306,7110002000201000000000,Embryo,Neurula,NA,Neural tube,NA,Primitive spinal cord,Medial hinge point,NA,NA,NA,NA
7110002000202000000000,9090307,7110002000202000000000,Embryo,Neurula,NA,Neural tube,NA,Primitive spinal cord,Dorsolateral hinge point,NA,NA,NA,NA
7110002010000000000000,9090400,7110002010000000000000,Embryo,Neurula,NA,Neural tube,Neural crest,NA,NA,NA,NA,NA,NA
7110002010100000000000,9090401,7110002010100000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Cranial neural crest,NA,NA,NA,NA,NA
7110002010200000000000,9090402,7110002010200000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Rhombencephalon (hindbrain),NA,NA,NA,NA,NA
7110002010300000000000,9090403,7110002010300000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalon (midbrain),NA,NA,NA,NA,NA
7110002010400000000000,9090404,7110002010400000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalic ventricular zone,NA,NA,NA,NA,NA
7110002010500000000000,9090405,7110002010500000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalic floor plate,NA,NA,NA,NA,NA
7110002010600000000000,9090406,7110002010600000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalic alar plate,NA,NA,NA,NA,NA
7110002010700000000000,9090407,7110002010700000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalic basal plate,NA,NA,NA,NA,NA
7110002010800000000000,9090408,7110002010800000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalic roof plate,NA,NA,NA,NA,NA
7110002010900000000000,9090409,7110002010900000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalon,NA,NA,NA,NA,NA
7110002011100000000000,9090410,7110002011100000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic basal plate,NA,NA,NA,NA,NA
7110002011200000000000,9090411,7110002011200000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic ventricular zone,NA,NA,NA,NA,NA
7110002011300000000000,9090412,7110002011300000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic roof plate,NA,NA,NA,NA,NA
7110002011400000000000,9090413,7110002011400000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic floor plate,NA,NA,NA,NA,NA
7110002011500000000000,9090414,7110002011500000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Telencephalon,NA,NA,NA,NA,NA
7110002011501000000000,9090415,7110002011501000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Telencephalon,Dorsal,NA,NA,NA,NA
7110002011502000000000,9090416,7110002011502000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Telencephalon,Ventral,NA,NA,NA,NA
7110002011600000000000,9090417,7110002011600000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Metencephalon,NA,NA,NA,NA,NA
7110002011700000000000,9090418,7110002011700000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Metencephalic alar plate,NA,NA,NA,NA,NA
7110002011800000000000,9090420,7110002011800000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Myelencephalon,NA,NA,NA,NA,NA
7110002011900000000000,9090421,7110002011900000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Trunk neural crest,NA,NA,NA,NA,NA
7110002012100000000000,9090422,7110002012100000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Cardiac neural crest,NA,NA,NA,NA,NA
7110002012200000000000,9090423,7110002012200000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Vagal neural crest,NA,NA,NA,NA,NA
7110002012300000000000,9090424,7110002012300000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Scaral neural crest,NA,NA,NA,NA,NA
7110002012401000000000,9090425,7110002012401000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Rhombencephalon (hindbrain),Medial hinge point,NA,NA,NA,NA
7110002012402000000000,9090426,7110002012402000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Rhombencephalon (hindbrain),Dorsolateral hinge point,NA,NA,NA,NA
7110002012501000000000,9090427,7110002012501000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalon (midbrain),Medial hinge point,NA,NA,NA,NA
7110002012502000000000,9090428,7110002012502000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Mesencephalon (midbrain),Dorsolateral hinge point,NA,NA,NA,NA
7110002012600000000000,9090429,7110002012600000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic alar plate,NA,NA,NA,NA,NA
7110002012701000000000,9090430,7110002012701000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic floor plate,Caudal,NA,NA,NA,NA
7110002012702000000000,9090431,7110002012702000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Diencephalic floor plate,Rostral,NA,NA,NA,NA
7110002012801000000000,9090432,7110002012801000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Rhombencephalon (hindbrain),Lateral,NA,NA,NA,NA
7110002012802000000000,9090433,7110002012802000000000,Embryo,Neurula,NA,Neural tube,Neural crest,Rhombencephalon (hindbrain),Medial,NA,NA,NA,NA
7110003000000000000000,9090500,7110003000000000000000,Embryo,Neurula,NA,Pharyngeal arch,NA,NA,NA,NA,NA,NA,NA
7110003010000000000000,9090600,7110003010000000000000,Embryo,Neurula,NA,Pharyngeal arch,Pharyngeal arch 1 (mandibular arch,Meckel’s cartilage),NA,NA,NA,NA,NA
7110003020000000000000,9090700,7110003020000000000000,Embryo,Neurula,NA,Pharyngeal arch,Pharyngeal arch 2 (hyoid arch,Reichert's cartilage),NA,NA,NA,NA,NA
7110003030000000000000,9090800,7110003030000000000000,Embryo,Neurula,NA,Pharyngeal arch,Pharyngeal arch 3,NA,NA,NA,NA,NA,NA
7110003040000000000000,9090900,7110003040000000000000,Embryo,Neurula,NA,Pharyngeal arch,Pharyngeal arch 4,NA,NA,NA,NA,NA,NA
7110003050000000000000,9091000,7110003050000000000000,Embryo,Neurula,NA,Pharyngeal arch,Pharyngeal arch 6,NA,NA,NA,NA,NA,NA
7110003060000000000000,9091100,7110003060000000000000,Embryo,Neurula,NA,Pharyngeal arch,Pharyngeal arch 3,4,6,NA,NA,NA,NA
7110004000000000000000,9092800,7110004000000000000000,Embryo,Neurula,NA,Paraxial mesoderm,NA,NA,NA,NA,NA,NA,NA
7110005000000000000000,9091200,7110005000000000000000,Embryo,Neurula,NA,Intermediate mesoderm,NA,NA,NA,NA,NA,NA,NA
7110006000000000000000,9091300,7110006000000000000000,Embryo,Neurula,NA,Lateral plate mesoderm,NA,NA,NA,NA,NA,NA,NA
7110006000100000000000,9091301,7110006000100000000000,Embryo,Neurula,NA,Lateral plate mesoderm,NA,Intraembryonic coelom,NA,NA,NA,NA,NA
7110007000000000000000,9091400,7110007000000000000000,Embryo,Neurula,NA,Extra-embryonic mesoderm,NA,NA,NA,NA,NA,NA,NA
7110008000000000000000,9091500,7110008000000000000000,Embryo,Neurula,NA,Presomitic mesoderm (Paraxial mesoderm),NA,NA,NA,NA,NA,NA,NA
7110009000000000000000,9091600,7110009000000000000000,Embryo,Neurula,NA,Somite (trunk mesoderm),NA,NA,NA,NA,NA,NA,NA
7110009000100000000000,9091601,7110009000100000000000,Embryo,Neurula,NA,Somite (trunk mesoderm),NA,Cervical somite,NA,NA,NA,NA,NA
7110009000200000000000,9091602,7110009000200000000000,Embryo,Neurula,NA,Somite (trunk mesoderm),NA,Lumbar somite,NA,NA,NA,NA,NA
7110009000300000000000,9091603,7110009000300000000000,Embryo,Neurula,NA,Somite (trunk mesoderm),NA,Occipital somite,NA,NA,NA,NA,NA
7110009000400000000000,9091604,7110009000400000000000,Embryo,Neurula,NA,Somite (trunk mesoderm),NA,Sacral somite,NA,NA,NA,NA,NA
7110009000500000000000,9091605,7110009000500000000000,Embryo,Neurula,NA,Somite (trunk mesoderm),NA,Thoracic somite,NA,NA,NA,NA,NA
7110011000000000000000,9091700,7110011000000000000000,Embryo,Neurula,NA,Prechordal mesoderm,NA,NA,NA,NA,NA,NA,NA
7110012000000000000000,9091800,7110012000000000000000,Embryo,Neurula,NA,Head mesenchyme,NA,NA,NA,NA,NA,NA,NA
7110013000000000000000,9091900,7110013000000000000000,Embryo,Neurula,NA,Prechordal mesenchyme,NA,NA,NA,NA,NA,NA,NA
7110013000100000000000,9091901,7110013000100000000000,Embryo,Neurula,NA,Prechordal mesenchyme,NA,Extraocular muscles,NA,NA,NA,NA,NA
7110013000200000000000,9091902,7110013000200000000000,Embryo,Neurula,NA,Prechordal mesenchyme,NA,Periocular mesenchyme (Periocular neural crest),NA,NA,NA,NA,NA
7110014000000000000000,9092000,7110014000000000000000,Embryo,Neurula,NA,Somatopleure,NA,NA,NA,NA,NA,NA,NA
